fecha,titulo,texto,etiquetas,categoria
2017-01-22, 'Espaldas más sanas',nin colegi institut pais estan oblig transport cad dia clas dos vec carg exces libr provoc esfuerz demasi grav espald debil aun crecimient posibl solucion import problem compr taquill cad aul part centr correspondient inversion larg plaz buen uso taquill dur anos med tom institut aceptacion bastant buen profesor alumn ide simpl libr necesit estudi mism tard qued dentr taquill sol transport alumn necesit mism dia raul pateir mendez chant lug,otros,0
2017-01-22, 'Peligros en la red',hoy dia red social estan mod mayori person utiliz public casi hac lugar visit hac much cos mas darn cuent dand dem informacion vid priv red social monton amig seguidor conoc sab detr cad perfil normal sol contest si conoc ciert verd conoc dand cuent facilit informacion personal desconoc daniel mileny corniel pared santand,otros,0
2017-01-23, 'Trump y Putin',putin defiend trump calif atac ser peor prostitut si relacion consol europ qued merc oso rus europ deb fortalec ser quier ser coloni buenism sol perjudic manuel gonzalez cervant,otros,0
2017-01-23, 'Tarjeta social',recient conferent president abord tem creacion tarjet social tarjet social pretend ser llav acces registr prestacion social public anunci borrador trabaj reunion manten permitanm pregunt servir tambi si algui habi dad cuent eram pobr ten perfect identific estari mejor intent correg pobrez neces senal jos solan martinez cartagen,otros,0
2017-01-23, '¿Libertad de expresión?',crei marc derech asegur derech pens quier dec piens justif absolut humor negr compart toler infravalor libert expresion graci logr logr conquist inimagin victor herraiz jagerovic madr,otros,0
2017-01-23, 'Machismo ruso',rusi aprob ley permit hombr peg muj vez ano parec verguenz cualqui muj rusi mied ano sab dia decidir mar peg tortur psicolog deb ser abol hoy mism andre exposit alcorcon madr,otros,0
2017-01-23, 'Pobreza energética',capaz entend gobiern anunci med evit crecimient arroll preci energi electr produc precis coincid situacion invernal especial dur ser remuerd concienci increment person situacion pobrez energet tampoc recuerd hab oid voc part oposicion ahor si condicion torc volunt gobiern hag pedr leiv hourqueigt santand,otros,0
2017-01-24, 'Factura ilegible',seri deseabl buen competent compani comercializ gas electr oblig factur emit usen mism termin indiqu porcentaj descuent si hac orden present dat facturacion consum asi si product adquir pertenec merc libr merc regul ahor mism dificil compar dos factur compani distint ofrec mejor preci servici luis loz grad,otros,0
2017-01-24, 'La nueva polémica de YouTube',capac hac unas cuant visit youtub tras polem hac unas seman youtub grambomb llam carancho repartidor cualqu ahor aparec nuev youtub reset dedic vide dar gallet ore rellen past dient vagabund pretend pued tom seri nuev profesion exist tip vide youtub sol cuent repercusion podi ten vagabund inger gran cantid past dient sin final vide dic cre ayud asi lav dient llev lav hiz pobr sub vide youtub conllev gran respons canal grand cas nin mas pequen irrespons pued trat imitart arantx bartolom barahon alcorcon madr,otros,0
2017-01-24, 'Fecundidad',emigracion consecuent descens indic fecund pais mas desarroll proces urbanizacion incorporacion muj vid social public factor,politica,1
2017-01-25, 'La luz,articul nde luj,otros,0
2017-01-25, 'Entrevista al Papa',felicit esplend entrev pap concedi pais merit principal entrevist cab dud period hac gal instint periodist brillant eficaci logr entrevist much person relev calific principal lid mundial moment actual realid pap conced entrev period gran renombr camp prens escrit espan line editorial determin conoc pon manifiest vez mas enorm libert part acostumbr conten entrev subray enfatiz enorm libert part entrevist alab buen hac periodist evidenci oportun aciert pregunt ejempl buen ofici,otros,0
2017-01-26, 'El peligro\nno es Trump',inquiet tremend 62 millon norteamerican conscient des camin derroter trumpian verdader peligr desastr llev sufrir rest mund prim lug propi norteamerican segund lug men mal qued 65 millon norteamerican evit gonzal avil madr,politica,1
2017-01-27, 'La imagen de la industria eléctrica',diner gast dar imag bucol franciscan ecolog industri electr final ola fri unic ocurr sub preci nunc nadi plante consej administracion cost imag accion tan fea gast diner client campan falt profesional tir basur juan carl anton nardiz madr,otros,0
2017-01-27, 'Controlar las fronteras',pared cerc mism tiemp si quer viv derech ley pod acept cualqui tip inmigracion ilegal cient millon person pobr busc vid mejor ingenu propi activ derech human suger control fronter simplement permit indocument pued lleg viv europ unid precis pon fin inmigracion ilegal trafic person pet fieldm madr,politica,1
2017-01-27, 'Igualdad y mujeres,mism lug,otros,0
2017-01-27, 'Superado ya medio curso',puest alumn segund bachillerat termin segun cad centr 15 20 may hoy llev medi curs super adelant calendari deb adecu prueb acces univers capitul basic alumn afront reunion inform profesor institut ser prueb reunion celebr siempr mas tard primer noviembr tremend perjudicial alumn super medi curs ano aun celebr cad dia pas perjuici hac mas grand pabl lopez gomez tres cant madr,otros,0
2017-01-28, 'Escuchar a los docentes',bien ministr educacion inig mendez vig reconozc despu entrev respons inform pis comprend repet curs solucion abandon educ trist mism llev dic gran part profesor pais respons educ gobiern pp hic minim cas antoni vazquez vazquez vig,otros,0
2017-01-28, 'La costumbre de coleccionar',tod costumbr ser human quiz coleccion mas sorprend acumul montan objet nunc jam utiliz simplement mer plac pos mostr exist coleccion gust bolsill supuest tod epoc actual cam disposit movil permit capt imag tod peripeci viv tard famili viaj berlin conciert ello nac obsesion document grafic casi cualqui experient punt cad vez interes mas presum viv in situ coleccion medall engalan fals vid red social prest atencion conten empach fotograf mayori nunc lleg diger realid detr pantall perd tod suert moment potencial fantast irrepet unic coleccion import llev exhal ultim alient rub dominguez carrasc,otros,0
2017-01-28, 'Contra la corrupción',general despech denunci corrupcion asim transparent internacional subray falt proteccion denunci reclam ley imped conoc mas cas favorec corrupcion extiend espan deb anad corporativ companer part nadi podr prob inocent dic bast grabacion voz document presunt inculp millon eur pued justific procedent corrupcion camp anchas ambit inclus da impresion bien vist algun corrupt entra prision companer tren encumbr lid embarg denunci adem ten demostr meticul tod prueb vec ven oblig sufr ostrac atroz jos solan martinez cartagen murci,politica,1
2017-02-01, 'Abuso de autoridad',da impresion are gobiern medi ambient movil ayunt madr da igual tip aleg ciudadan present respond aleg sancion maner mecan ignor verac hech,politica,1
2017-02-02, 'Acoso escolar',estremec pens chaval 13 anos suicid companer despreci acos maner continu cruel pregunt pas joven cabez lleg decision tal joven vid trunc comport tan cruel incomprens joven estremec pens sufr acos silenci quiz anos incomprension simplement ignor rod entiend dir educacion recib cas clas osar censur padr docent sol quier dirig amig companer manan pued ser silenci complic pid acto heroic enfrent acos pid pong piel sufr acos pong acuerd junt defendais amig companer podeis acud padr maestr podeis denunci acos entendeis dan haceis form u tambi vais pag consecuent incomprens conduct angel villeg brav madr,otros,0
2017-02-02, 'La gente no importa',carl puigdemont rig destin administracion funcion interes vincul independent asi ejempl vendi bondad referendum brusel pas seman falt conferent president dias desatendi neces catalan parec clar gent priorid jos moral martin palafrugell giron,politica,1
2017-02-04, 'Que se imponga la cordura',asist apesadumbr entristec manifest independent dia dia celebr catalun observ ciert curi pid lad catalan quier sal espan renunci histori anhel entrar europ supon import cesion competent ahor reclam si ciert catalun region ric olvid prosper bienest consegu esfuerz solidar aquell ahor despreci duel sentimient egoist desleal lat discurs nacional crec animadversion rechaz haci catalun insolidari desleal llam atencion socied catalan alce voz emilian berengu zaragoz,politica,1
2017-02-05, 'El odio',odi peor baj pasion tumor crec extiend haci lugar derrumb dias tard lustr dec sigl constru mayor gener odi odi mism odi nac ignor mas atrev pec viej truc fascism divid mund dos grup poseedor verd absolut llen mentir terror chupasangres improb vasall poder sombr truc bas inund mund mentir medi verdad escud victim profet maldit sol pose verd rest conspir derrumb convert continent islas minori malhechor decret democraci pantomim error propi ajen siempr funest consecuent,otros,0
2017-02-07, '¡Demagogia,dan hac,otros,0
2017-02-08, 'Funcionarios coaccionados',pag nomin inste particip acto polit provech coaccion etic vulneracion libert trabaj aunqu tom represali asegur gobiern catal form signific polit public gent unic tod europ democrat sol dad regimen venezuel cub si llamamient funcionari manifest mas anad estais fich vidal list negr juec panoram quier llev catalun parec ilusion quiz hor actu defens derech libertad catalan nacional frent secesion empiez ensen patit mas radical teres lozan tarragon,politica,1
2017-02-09, 'Partido aplazado',acerc suspension part celt real madr result curios despu tres dias polem acus dem zarandaj posibl fech calendari nadi siqu plant mas grav dos dias diferent dos estadi diferent dos cubiert estadi futbol sal vol control reflexion si moment desprend cubiert celebr part si muert espect afam futbol algui deberi dar graci ahor lament tragedi edifici necesitari inspeccion tecnic mas rigur parec eduard guibelald castill hoy manzanar madr,otros,0
2017-02-09, '¿Qué ha pasado con Europa?',continent inmigracion convert problem pon reliev contradiccion fund ident democraci intent export mund ahor pur ritual estet fach tod fronter fisic derrib segu ten ment vid plasm cultur mied aliment estereotip foment ciert literatur part informacion asi imaginari colect plag terror trafic drog prostitucion aparec entrelaz si unic esquem preconceb context continent acus resurg part xenofob sol ver pas eleccion unid referendum brexit pregunt inmigracion pued ser caus tant cambi sociedad pas europ fuerz ejempl mision civiliz ser crisis occidental dad cuent mejor planet proteg ident precari chi lippi genov itali,politica,1
2017-02-09, 'Rajoy,interlocutor rajoy gust intermedi met motu propri terren ignot rajoy amant previs sorprend actitud ofrec negoci medi mund europ amer latin nort afric orient medi ahi terren pantan europ tras brexit discrep tip ciudadan polit ven clar futur amer latin convuls enorm desiguald violenci corrupcion marginacion muj inest recient cre propi trump afric nort hac equilibri congeni democraci segur desarroll mientr mil refugi anhel entrar europ ultim orient medi convert polvorin trump jug fueg rajoy manifiest ningun discrep polit trump vet entrad ciudadan ciert pais mantien negoci clar violacion declaracion universal derech human parec subyug personaj diri rajoy trat emul aznar hac amig maton colegi miguel fernandez palaci gordon escuch tv trump llam rajoy mart noch esper president asegur cobr revert trump acostumbr constru piscin finc pag vecin juan carl anton nardiz,politica,1
2017-02-12, 'Harto de todos',hart pso lider baron barones gestor hart inoper dilacion convoc congres unas primari luch cainit hart unid pod pel infantil dirigent parec ten crisis existencial comport incomprens esten tir bord confianz deposit moment hart pp polit nociv comun ciudadani qued impas abus electr sig utiliz puert giratori descar indecent permanec impas hech espan segund pais mas aument desiguald hart hag oposicion oposicion esper hart ciudadan dijeron veni regener sirv mulet pretendi regener,politica,1
2017-02-15, 'Niños soldado',pas doming conmemor dia internacional uso nin sold dud grand olvid crueld infanci siempr sorprend veo cuerp pequen fragil nin ojos llen inocent curi voz dulc confianz pes peligr entiend pued ser arma levant man golp leo testimoni tecnic siempr mism embrutec automatiz insensibiliz trav violenci tortur nin secuestr camin colegi llev campament somet domin mied arma llev tiemp alli golp hambrient oblig entren hor durm intemperi suel demostr si intent escap mat entonc envi luch pon primer line mientr adult proteg detr intent escap mat alli mism,otros,0
2017-02-17, 'Sonrisas y lágrimas',revolucion sonris llam caus independent catalun unic pretend separat reirs dem engan pued fiscal jef barcelon ana magaldi sali edifici juzg sonris labi separat quit amenaz insult,politica,1
2017-02-17, 'Divide y vencerás',pod ver marian rajoy colg medall congres pp president consegu sal reeleg ampli mayori ningun opositor import mas impresion mov ded consegu qued clar opositor president pais ciudadan ali pso peor moment histori sum division intern sufr pod,politica,1
2017-02-18, 'Que le jubilen ya',banc espan fracas funcion embarg gobern propon retras edad jubilacion mas alla 67 anos demuestr asi sab men aun incident tal med emple juvenil decliv fisic mental part 60 anos mund crecient exigent confund esper vid rendimient gobern buen argument jubilacion tempran jubil indemnizacion millonari bast pension tan elev insosten parec javi pinel buron madr,otros,0
2017-02-18, '¡No sin su móvil!',viern tard tiend telefoni movil hag col atiend avanz motiv chic 12 anos llor desconsol madr intent calm mientr dependient visibl agit hac cuant pued ataj llant realiz llam diestr siniestr recurr trabaj tiend ped consej afin oid vist desventur muchach va ten pas fin seman iphon punt unirn llant jaim molin lizan marbell malag,otros,0
2017-02-18, '‘In vitro’',respect fecundacion in vitr pregunt si pon march innovacion estudi consecuent muj 64 anos acab ser madr graci tecnic ahor dejemon valor moral vay practic vem tres nin dos seis anos 13 cuest corr tras pirat pasill divert dia 46 anos hac continu hac feliz dur muj u hombr 75 80 anos ser edad muj reton bell alt desboc 13 anos tendr complic dificil ocasion impos nin poblacion mas longev aun asi relacion padr segur dur mit medi nacional adem ver calid trat cienci tecnic cuid ataqu esenci desarroll normal equilibr albert barat aznar valenci,otros,0
2017-02-19, 'Ante la inmigración,human,politica,1
2017-02-19, 'Aprender a convivir',1993 2015 2 049 ciclist dej vid asfalt espan pais europe mas ciclist muert carreter mayori siniestr segun desprend ultim estudi public fundacion mapfr lug ciudad rest europ mas habitual colision entorn urban apart habl vid person mas preocup gran mayori atropell conductor vehicul dio fug moment atropell dej tir algui cunet carreter sab pued vid muert lament cos deb gran falt concienci demasi egoism aprend conviv carreter tod part victor movell lavin guarniz cantabri,otros,0
2017-02-19, '‘Saber y Ganar’',plac atras hor siest tambi merec espect concurs sab gan ahor celebr 20o aniversari sum celebracion espect incondicional ambicion aprend cad dia particip cas padr hij ver resuelv mas pregunt calient calcul human ret tant prueb abarc program hac acel tar reun minut frent televisor sobremes particip aprend equip program concurs espect alde global sig sol cab felicit sab eleg concurs da prestigi concurs ocup lug honor recient histori television sol consig gran equip much felic jos solan martinez cartagen murci,otros,0
2017-02-21, 'La impunidad consentida',impun probabl asunt mas destruct pued acontec socied pues romp pact basic democraci modern dic igual ley espan justici poc obstacul sinsabor limit dec deficient provoc presion partid institucional hac frent cumul cas corrupcion ces punt vist pued habl impun si exist form impun especial danin aquell constru discurs trampos llen fals compung loas arrepent afliccion nunc resarc real haci socied sufr efect complement adem consent implicit part ciudadani form contumaz continu vot apoy corrupt corrupcion dandol salvoconduct democrat fechori impun clar consent peor mas desalentador habl socied horaci torvisc alcobend madr,politica,1
2017-02-22, 'La justicia divertida',anad 12 latigaz cualqui conden obtendr conden ejempl iguald ley sentenci ejemplar incompat si ejempl refer castig mas dur habitual conduct igual deb recib mism reproch ped pen mas grav ric polit tonadiller infant sol hech serl involucion haci justici plaz public justici imperfect politiz herramient civiliz hech convivent exclu maltrat orient haci educacion malhechor reclam conden ejemplar determin person conform reparacion dan castig just anor tambi diversion justici festiv permit ir meriend contempl castig public disfrut tard quem bruj compani amig vecin edad medi compart parrill human whatsapp jacob sauced jimenez montequint sevill,otros,0
2017-02-22, 'La Venezuela que escuece',represent principal part nacional notori excepcion pod exig pas seman puest libert pres polit venezolan terc aniversari encarcel leopold lopez uni divers personal mund polit cultural social javi solan albert river tambi expresident jos mari aznar felip gonzalez trat muestr unid asunt basic defens derech human encim sigl partid escal internacional hech pronunci similar donald trump president argentin peru colombi sorprend aun mas acusacion iglesi aznar gonzalez echar gasolin incendi parec clar necesit ahor redobl presion regim venezolan tendr escond aquel escuec venezuel xus d madr pal giron,politica,1
2017-02-23, 'En peligro de extinción',cient especi animal tigr tasmani antilop azul desaparec planet dos ultim sigl consecuent avarici desmed dese edific habitats animal peligr extincion emision product toxic mar calent global quem bosqu caz control adem especi foc monj mediterrane rinoceront negr afric encuentr situacion delic obstant sol animal sufr codici tambi padec especi vegetal capac adapt nuev situacion climat deriv activ human,otros,0
2017-02-23, 'La Infanta,absuelt proposit absolucion hij rey juan carl cas noos dand sent imparcial sentenci condicion infant llamenm ingenu pregunt suced si circunst igual hech enjuici hombr alma cand firm document pus vist parej hac particip sociedad cuent bancari etceter lueg declar ajen tejemanej aleg sol gestion sociedad vincul delit considerari inocent absuelt presunt cas discriminacion posit sebasti navarret molin fuenlabr madr,otros,0
2017-02-24, 'Sánchez se equivoca de partido',pedr sanchez deb cre dij pactari popul ahor apuest pact progres pod sindicat afirm rent basic universal inviabl econom ahor ve posibl aunqu explic piens sac diner financi referi espan nacion indivis nuev pedr sanchez habl espan plurinacional viraj izquierd parec estrategi polit ali popul camin deb segu pso cas deb apost recuper espaci centroizquierd discurs moder socialdemocrat llev pais alcanz mayor cuot bienest social libert nunc conoc patrici sim valenci,politica,1
2017-02-24, 'Le Pen y el velo',posicion frontal ideari marin pen asist notici negat cubr cabez vel entrevist gran mufti liban cre actitud cualqui person deberi mostr imposicion religi respet deb inclu algui disfrac mostr fortalez totalitar alab postur deberi ser ejempl marg ideologi sol qued dud hiz conviccion siend film negat da vot posibl ambas cos inclin segund mas sab exigent implicit prest acud cit segur intencion cre conflict mediat dier redit polit si asi conviert mezquin admir dionisi rodriguez castr villavici odon madr,politica,1
2017-02-24, 'En memoria de Eloy',leer period asturi cart mart viud eloy bomber muert incendi pas mes abril call uri ovied ven memori imag hij pequen dia funeral nin dign enter camin tras feretr padr abraz casc muri segur orgull perd vid proteg ciudadan ovied tras acud voluntari reforz companer va explic socied nin justici archiv cas consider bomber actu imprudent exces cel trabaj pod acept decision si quer nin edad hij eloy crezc pais sistem judicial fiabl actitud sacrifici entreg dem premi alab lug deshonr recrimin pued qued asi ana isabel perez marin,otros,0
2017-02-24, 'Sentencias y justicia',cad manan leo vinet rot siempr sorprend capac expres casi pens ayer manan sup sentenci inaki urdangarin leer vinet inmediat ven ment senor minut mas tard abiert web pais sid sorpres comprob vez mas rot habi vuelt dar clav autent verguenz senor va segu viv suiz si pas encim disfrut privilegi pag espanol indign averguenz justici espanol conch baquer fort lauderdal flor ee xa0uu,otros,0
2017-02-25, 'Delirio judicial',deliri judicial inmers tal magnitud si ciudadan dier riend suelt sentimient expresar ambag tod probabil recibiri castig pen consider superior ultim ilustr encaus juan fernandez sanchez abog ejercici hac mas cuart sigl parec aberr dic libert senor urdangarin decision judicial perfect asum si cas qued recurs suprem riesg fug imagin algui podri pas si decret ahor prision lueg absuelt pen cast polit opin sab sol hac dan fern pam hoz,politica,1
2017-02-26, 'El medio ambiente',funcionari ministeri agricultur pesc alimentacion medi ambient decepcion medi ambient concept tan import salud public espan exist educacion ambiental gestion inclu dentr ministeri sector afin respet respet entorn sol mism dej medi ambient cuart plan ministerial da imag pais atras antepon siempr criteri financier ambiental indic falt model crecimient social riquez va lig valor cos preci rafael andres dav fernandez madr,politica,1
2017-02-26, 'El fin del humanismo',vari criteri determin moment fundacional human tambi derrumb carl garci gual tom bell imag final ili inauguracion human occidental priam va suplic aquil devuelv cadav hij arrodill pies intent bes man aquil dej primer unic vez text homer llam gran priam aquil levant contempl grandez enemig bellez guerrer moment dos abraz echan llor bellez gan odi diferent tant posibl moment fundacional human occidental pued evit ten propi moment derrumb ideal president comision europe jean claud junck utiliz argument defend evasion fiscal grand multinacional luxemburg legal aunqu etic termin aquel dia europ si algui pud pronunci palabr cayer car verguenz silvi ardevol sal giron,politica,1
2017-02-26, 'La responsabilidad',hac anos escuch polit imput ahor investig escud presuncion inocent investig corrupcion evit dimit carg entiend segu permit tom pel maner dic sufr persecucion encubr realid realid independient culpabil imput produc negligent si mal gestion necesit delit sab person val carg si sobrecost injustific proyect recepcion edifici public finaliz signif alcald concejal corrupt probabl competent carg deb dimit hac bien trabaj aqui unic asum respons polit si respons penal javi rodriguez huert san vicent raspeig alic,politica,1
2017-02-26, 'Violencia de género',estan revis protocol actuacion violenci gener gobiern asoci civil deberi leer tesis doctoral isabel marzabal conclu 30 cas catalun probabil asesinat 12 vec mas elev si aparec notici feminicidi interval cuatr dias 24 vec mas alta si notici aparec 10 dias anterior pais 22 01 2016 deberi replic estudi mas cas tod espan pues si confirm conclusion aspect problem exigiri ten cuent decision tom rafael dal re madr,otros,0
2017-02-27, 'Crímenes sexistas',costumbr sexist juguet educacion public tradicion chist concurs religion red social sexist ello extran contrari parec desgraci consustancial mund socied viv lueg alarm llev man cabez ocurr crim sexist hac falt comit expert ver fall seguir crimen sexist mientr socied sexist si dedicar amuebl mejor cabez nin joven tal vez proxim generacion cambiari sol mir alrededor fij conduct adolescent constat vam buen camin sebasti fernandez izquierd petr alic,otros,0
2017-02-27, 'Familias numerosas',hil propuest gubernamental extend categori especial famili numer cuatr hij estari mas reflexion derech otorg dich categori profesor universitari ocasion encuentr estudi present prueb ano tras ano matricul realiz alumn pued permit dispendi estan exent pag pertenec famili numer sugier retir derech si vincul rendimient alumn personal matricul gratuit ser hij funcionari educacion sol primer matricul leonard fernandez madr,politica,1
2017-02-27, 'Nostalgia del Sur',hac casi tres anos senti pais habi acog habi fall abri abism pies sal facult pis call embarg tiemp cur her much piens ahor autoinflig ahor perspect embarg cad vez veo mas clar tampoc aqui ningun lad tendri si llev sur berlin hog compar ver amig bachillerat sol implac calor gent sur aunqu ido siempr recib braz abiert hac quier qued rat mas alli encim tod diferent nadi foraster clamor llen call dec tan genuin hispan bienven clas mejor univers mund ensen valor nicol lepk baroni berlin alemani,otros,0
2017-02-27, 'El más común de los sentidos',mas comun parec hab vuelt tan comun numer crisis actual corrupcion extrem migracion masiv perd valor hech desequilibr sistem deberi asust construct cabez despej armas clav necesit logr dom grand problem necesari aplic solucion eficac vez human bien acompan comun mied sab paraliz necesit part excentr extrem popul secesion sirv mied gobern necesit dirigent sensat prepar pos verdader dese hac prosper nacion ciudadan consig trabaj apoy ciudadan empati comun necesit vuelt mas comun cristin sand cecchi zaragoz,politica,1
2017-02-28, 'De la utopía a la distopía',explor signific cualqui cos googl sol sab dic rat olvid necesit agend diari pas dependent mecan television conden dictatorial red social trat colect nuev frut ansios soled conviert esclav existencial propag quer sab estudi leer sol repit comport acept pas ventan abrir puert libr perd deci kafk libr encend apag ventan dem aparezc teatr permanent atrap red pid telefon fech nacimient fot familiar list amig companer trabaj inclus sexting si entend consultori sentimental blog actu confesionari div psicolog medic famili distopi antonim utopi gener da jueg critic clav ficcion situacion actual,otros,0
2017-02-28, 'Artur,despist,politica,1
2017-03-02, 'Más que hacerte oír,escuchal piens nin incomod cuerp actu si nin piens nin comport si nin asi hac comentari despreci colegi barri piens padr nin sient diferent dificultad comprend pas piens parej acab sab beb reci nac intersexual piens person intersexual aun pequen oper identific nin crec identif nin piens person transgener viv entorn estigm discriminacion,politica,1
2017-03-02, 'La gala ‘drag’ de Las Palmas',bochorn espectacul gal drag queens carnaval palm gran canari autent provocacion haci creenci religi mayori espanol llev cab grup minoritari colect lgtb reclam respet haci tendenci sexual practic dem manifiest odi jesucrist iglesi ve necesit burl atac catol estan autor permit semej insult qued impun lourd camps barcelon crec abuel puebl pequenisim cont roj quem iglesi atac simbol catol horror guerr deci abuel dec treint analfabet encerr nadi ensen pens diferent nadi habl clar supon religion uso simbologi alemani nadi sab estan rest adolf hitl med prevent ensalz figur dictador espan 2017 pued acud dej flor franc asoci ultracatol mientr television public dec servici public ciudadani censur gal carnaval drag que vist virg crucif lentejuel,otros,0
2017-03-03, 'De nacionalismos',independent catalan tra memori sentenci pensador karl w deutsch nacion grup unid error comun orig hostil colect haci vecin ocurr definicion mejor jos ramon munoz sanchez alic,politica,1
2017-03-04, 'Ciudadanía y progreso',aport tributari funcion capac econom inversion hech capital elaboracion ide pensamient estimul economi observ ley derech justici realist equit contribuir logr desarroll social cultural econom mejor,politica,1
2017-03-05, 'Ignorancia,mal fe,otros,0
2017-03-07, 'El último chiste',dias caus indignacion notici program emit etb divers personaj pais vasc pronunci espan espanol termin denigr caden vasc defend senal program hech clav humor cre pas alto ultim chist juici mas gracios opin espanol gran humor autoironi pabl lopez gomez tres cant madr antinacional cualqui indol palet nac euskadi cervant ramon cajal bunuel goy feder garci lorc garci berlang sever ocho picass francisc sorian martinez cacer,otros,0
2017-03-07, 'Parece incongruente',algun pais atenderi ciudadan fronteriz guerr tecnic respuest seri fin ayer lei tras cuatr anos guerr siri israel atendi gratuit mas 3 000 pacient hospital recuerd hab leid tampoc public descubr cientif medic agronom israel respuest simpl notici vend demoniz israel mod denunci contundent elogi contribucion aportacion israel mund creacion hac 60 anos israel unic democraci zon nacion start up vanguardi occidental frent terror islam europ dedic sol aisl cost ayud elevadis may suspender atencion humanitari falt fond recoger europ testig cubr espaci guid rud,otros,0
2017-03-08, 'A una heroína del incendio de 1908',hac dos anos mam desped cad manan ibas trabaj sal cas medi corr grit adi lleg minut tard suficient descont dias sueld apen dab subsist asi dirig afront 16 dur hor triangl shirtwaist aquel dia volv alrededor tres tard elev fund niebl nub hum ceniz ciel neoyorquin camiset malv teji torn negruzc asfixi atmosfer caist desplom desesperacion encerr incendi tir ventan 123 mujer asesin reclam just ahor companer herman apoy fuerz ahor dos anos despu copenhag lleg notici dia 8 marz sid proclam dia internacional muj,otros,0
2017-03-08, 'No representan a nadie',raiz polem vide etb quer hac pregunt opin pais vasc piens pais vasc piens juventud perd baroj obabakoak atxag piens pajar mikel labo pein vient chill obra oteiz tambi cuadr zuloag cost vascad zubiaurr dej tampoc pens eusker usad tant cancion novel poesi,politica,1
2017-03-09, 'Podemos y la APM',pod apmha sid asociacion prens madr apm final denunci acos personal red somet determin gent pod period critic presion amenaz insult escrib cronic gust comienz ataqu sistemat denomin trolls red social parec confirm pod aspir macabr personaj aprendic archipielag gulag solzhenitsin period tambi ven piens seguidor dirigent pod libert expresion persecucion ide reflej pensamient unic llen boc concept libert democraci vay anim period libr tod solidar haci period acos dav garci madr preocup indign quej apm grup polit pod acas pens iban mord man da com dig com dig empoder palabr fetich podemit ensalz elev altar grup hab demostr dab vencedor 2015 cre pod mas frut apuest prens bipartid supuest logr opinion apuest fall seried prens respons carm rodriguez modron,politica,1
2017-03-10, 'Héroes de la patria',mol ser hero patri entrar juzg coleg ser aplaud fabr pantoj dirigent independent catalan cambi reglament parlament aprob ruptur espan democraci baj calid espan presum dirigent viv bien ahor vivir igual mejor despu result empen dud dem igual suert aquell mol aplaud van her patri miguel angel yust paz vilass mar barcelon,politica,1
2017-03-10, 'Aclaración de Agua Zarca',quisier hac lleg mas profund preocupacion articul 2 marz 2017 desarroll energet s des complet desvincul desafortun hech termin vid bert cacer neg categor cualqui vinculacion cualqui hech violenci intimidacion cualqui person solicit respetu hag aclaracion correspondient junt disculp public culp form direct institucion absolut ningun tem legal pendient des respet vid person trabaj plen apeg establec ley honduren mism razon empres actu moment form transparent abiert propici dialog ayud justici lleg verdader respons hech mencion moment justici lleg resolucion cas embarg articul tom libert sentenci senal respons sol present testimoni sin plant conclusion tom sol grup limit fuent informacion comprend import inform poblacion tiemp valor verd respons element fundamental cont histori desafortun investig profund proces justici evalu hech manej justici punt sustancial solicit opinion des des gener mas 1 500 emple direct indirect 1 900 famili benefici electrificacion 1 400 famili acces carreter dign 350 famili hoy acces agu potabl graci program inversion social palabr cient famili ven des proyect hidroelectr oportun sal subdesarroll mision des trabaj comun trav emple vid mejor contribu desarroll pais agu zarc des llev cab hondur proyect energi limpi ecolog renov busc gener fuent emple ayud divers comun sant barb intibuc sal pobrez alcanz desarroll proyect hidroelectr agu zarc des inclusion proteccion vid medioambient represent valor rector activ,otros,0
2017-03-10, 'Hoy,ayer manan mujer hoy mism ayer mism manan aunqu celebr dia especial enferm canc hoy habi ayer habr manan aunqu tambi dia especial calendari tech cad dia sol public algun notici lacrimogen explot sig ahi refugi tant record par vec ano entonc vest solidari empat final parec lacit aqui perfil compromet alla fras bonit regalit darn palmadit espald si vez parec jug ser palabr bonit dias marc gest conmovedor parec huran compromet expres public cumpl hech dias j dav collaz dubr larach corun,otros,0
2017-03-10, 'Boicot injusto',reenvi twitt whatsapp boicot pelicul guardi invis inclus colm irracional destrip misteri thrill perd comun capac discern filtr lleg equip 2 000 person pelicul autor libr ajen ver deplor aberr declar actriz secundari caden television pabl caver garci madr,otros,0
2017-03-10, 'Nunca dejes de creer',despu 16 cop europ ser unic pais logr dos equip mism ciud jueg final europe histor remont anoch barcelon psg cre qued clar pais domin futbol mundial primer gol sergi ram minut 93 dio cop europ real madr anteay barcelon remont 4 0 pes pagin apuest dab 0 probabil equip nunc dej cre alejandr pedr,otros,0
2017-03-10, 'A mí manera',asi entiend consult popular actual component equip gobiern ayunt madr colaboracion necesari concejal social relat retir nombr felip xa0vi parqu madr molest particular prim lug nombr dad parqu corporacion democrat eleg madrilen segund lug parqu distrit hortalez madrilen pues contribu construccion vin viv madr empadron ciud impuest pag madr arganzuel barri asi dej derech consult horari recog basur ejempl antoni corral sant madr,politica,1
